timestamp,temp,hum,co2,ammonia
2025-11-08 11:30:00,30.22,67.93,376.02,1.2
2025-11-08 11:40:00,29.58,68.73,368.64,1.41
2025-11-08 11:50:00,28.75,68.66,379.46,1.16
2025-11-08 12:00:00,27.36,69.73,364.67,1.43
2025-11-08 12:10:00,29.29,70.92,376.44,1.28
2025-11-08 12:20:00,27.89,70.17,372.57,1.19
2025-11-08 12:30:00,27.91,72.15,378.19,1.27
2025-11-08 12:40:00,29.09,72.94,393.72,1.35
2025-11-08 12:50:00,28.65,70.26,368.44,1.33
2025-11-08 13:00:00,26.55,71.31,383.8,1.22
2025-11-08 13:10:00,27.38,74.15,375.08,1.44
2025-11-08 13:20:00,28.62,74.4,380.94,1.26
2025-11-08 13:30:00,26.76,72.23,382.8,1.36
2025-11-08 13:40:00,28.31,71.53,377.07,1.29
2025-11-08 13:50:00,26.59,74.91,385.05,1.24
2025-11-08 14:00:00,26.79,72.37,392.14,1.26
2025-11-08 14:10:00,27.35,72.47,396.37,1.23
2025-11-08 14:20:00,27.25,72.69,388.68,1.22
2025-11-08 14:30:00,25.93,74.08,382.45,1.26
2025-11-08 14:40:00,27.28,75.45,382.11,1.33
2025-11-08 14:50:00,27.47,75.23,387.91,1.24
2025-11-08 15:00:00,27.22,76.76,382.25,1.24
2025-11-08 15:10:00,26.71,73.05,382.71,1.16
2025-11-08 15:20:00,26.44,75.36,378.08,1.38
2025-11-08 15:30:00,26.55,79.38,379.74,1.32
2025-11-08 15:40:00,25.49,75.92,384.93,1.16
2025-11-08 15:50:00,26.77,74.28,379.85,1.22
2025-11-08 16:00:00,25.82,76.54,378.63,1.43
2025-11-08 16:10:00,25.41,73.04,387.64,1.25
2025-11-08 16:20:00,25.69,74.63,390.03,1.34
2025-11-08 16:30:00,25.77,73.92,386.41,1.23
2025-11-08 16:40:00,25.08,76.07,385.47,1.14
2025-11-08 16:50:00,26.0,75.46,386.05,1.2
2025-11-08 17:00:00,24.95,76.84,397.71,1.46
2025-11-08 17:10:00,25.98,75.45,404.88,1.26
2025-11-08 17:20:00,25.46,77.15,400.86,1.27
2025-11-08 17:30:00,25.11,76.58,375.74,1.32
2025-11-08 17:40:00,25.07,78.36,399.15,0.97
2025-11-08 17:50:00,25.26,74.54,391.63,1.25
2025-11-08 18:00:00,26.25,80.8,382.48,1.32
2025-11-08 18:10:00,24.93,78.64,393.6,1.27
2025-11-08 18:20:00,25.47,75.78,374.74,1.35
2025-11-08 18:30:00,26.44,74.35,388.96,1.17
2025-11-08 18:40:00,25.52,76.89,388.01,1.18
2025-11-08 18:50:00,25.09,74.15,388.58,1.01
2025-11-08 19:00:00,25.92,72.09,374.06,1.12
2025-11-08 19:10:00,24.91,76.19,404.75,1.17
2025-11-08 19:20:00,27.16,76.01,397.23,1.25
2025-11-08 19:30:00,24.9,74.22,386.71,1.33
2025-11-08 19:40:00,26.63,78.96,415.6,1.19
2025-11-08 19:50:00,26.03,77.15,381.33,1.15
2025-11-08 20:00:00,25.96,73.45,403.35,1.2
2025-11-08 20:10:00,26.3,78.18,397.24,1.15
2025-11-08 20:20:00,26.52,74.19,410.65,1.24
2025-11-08 20:30:00,26.04,76.31,412.86,1.13
2025-11-08 20:40:00,26.21,77.82,420.83,1.04
2025-11-08 20:50:00,27.6,76.61,408.16,1.12
2025-11-08 21:00:00,27.02,71.64,420.63,1.08
2025-11-08 21:10:00,26.05,76.23,399.44,1.2
2025-11-08 21:20:00,26.12,73.28,413.47,1.17
2025-11-08 21:30:00,26.46,72.12,392.21,1.09
2025-11-08 21:40:00,27.57,74.01,402.27,1.12
2025-11-08 21:50:00,27.11,75.0,409.29,1.1
2025-11-08 22:00:00,27.62,75.97,407.15,1.25
2025-11-08 22:10:00,28.31,73.76,423.13,1.15
2025-11-08 22:20:00,27.82,73.15,405.51,1.04
2025-11-08 22:30:00,27.28,73.47,401.22,1.04
2025-11-08 22:40:00,27.91,68.57,404.9,1.3
2025-11-08 22:50:00,28.1,74.07,424.23,1.06
2025-11-08 23:00:00,28.17,70.58,427.38,1.05
2025-11-08 23:10:00,27.94,70.44,436.14,1.03
2025-11-08 23:20:00,28.88,71.29,426.62,1.13
2025-11-08 23:30:00,28.69,71.26,413.85,0.95
2025-11-08 23:40:00,28.12,71.71,428.66,1.06
2025-11-08 23:50:00,29.3,70.84,408.62,1.15
2025-11-09 00:00:00,29.16,73.33,420.83,1.09
2025-11-09 00:10:00,28.97,71.68,398.35,1.11
2025-11-09 00:20:00,29.33,73.85,398.14,0.97
2025-11-09 00:30:00,30.4,69.29,426.62,0.93
2025-11-09 00:40:00,29.66,70.77,415.79,1.05
2025-11-09 00:50:00,30.34,68.75,428.65,1.09
2025-11-09 01:00:00,31.52,68.49,435.15,1.09
2025-11-09 01:10:00,30.9,68.8,435.77,1.04
2025-11-09 01:20:00,31.14,68.09,422.97,1.11
2025-11-09 01:30:00,31.46,68.45,422.24,0.98
2025-11-09 01:40:00,30.28,69.83,444.53,1.01
2025-11-09 01:50:00,30.97,65.72,425.11,0.93
2025-11-09 02:00:00,32.31,66.29,427.98,1.04
2025-11-09 02:10:00,31.11,67.07,454.21,1.03
2025-11-09 02:20:00,31.53,66.48,431.88,0.94
2025-11-09 02:30:00,31.44,64.59,432.6,1.07
2025-11-09 02:40:00,32.07,68.54,436.77,0.87
2025-11-09 02:50:00,33.1,64.09,427.47,0.96
2025-11-09 03:00:00,32.26,65.5,421.77,1.12
2025-11-09 03:10:00,31.45,64.23,453.53,0.98
2025-11-09 03:20:00,31.88,64.58,436.52,0.96
2025-11-09 03:30:00,32.5,63.29,442.18,0.96
2025-11-09 03:40:00,31.96,64.76,445.5,1.0
2025-11-09 03:50:00,32.14,65.27,442.25,1.13
2025-11-09 04:00:00,32.64,61.04,438.9,0.91
2025-11-09 04:10:00,34.15,65.87,428.66,0.87
2025-11-09 04:20:00,32.86,64.74,454.54,1.0
2025-11-09 04:30:00,33.56,62.86,443.33,0.93
2025-11-09 04:40:00,33.25,64.02,442.23,0.85
2025-11-09 04:50:00,33.23,62.68,436.0,0.77
2025-11-09 05:00:00,33.96,63.96,442.72,0.85
2025-11-09 05:10:00,32.82,64.66,430.19,0.86
2025-11-09 05:20:00,33.32,65.93,441.14,0.98
2025-11-09 05:30:00,33.72,61.86,468.02,0.89
2025-11-09 05:40:00,33.21,60.64,439.54,0.78
2025-11-09 05:50:00,33.17,61.31,453.48,0.93
2025-11-09 06:00:00,33.87,61.34,453.32,0.81
2025-11-09 06:10:00,32.56,63.48,440.92,1.08
2025-11-09 06:20:00,33.01,63.4,449.76,0.89
2025-11-09 06:30:00,32.44,64.16,433.99,0.87
2025-11-09 06:40:00,33.68,61.32,438.55,0.76
2025-11-09 06:50:00,34.25,62.58,463.92,0.91
2025-11-09 07:00:00,33.55,64.67,459.78,0.82
2025-11-09 07:10:00,33.88,64.38,462.73,0.88
2025-11-09 07:20:00,33.4,68.45,452.26,0.85
2025-11-09 07:30:00,33.34,66.15,440.15,0.83
2025-11-09 07:40:00,33.69,67.11,442.61,0.78
2025-11-09 07:50:00,32.54,64.2,458.21,0.84
2025-11-09 08:00:00,32.57,67.51,465.15,0.83
2025-11-09 08:10:00,34.6,65.73,456.3,0.81
2025-11-09 08:20:00,32.08,66.75,460.75,0.89
2025-11-09 08:30:00,32.27,63.62,458.59,0.79
2025-11-09 08:40:00,31.72,67.94,461.21,0.84
2025-11-09 08:50:00,33.43,60.53,450.98,0.88
2025-11-09 09:00:00,32.39,68.44,449.0,0.73
2025-11-09 09:10:00,31.45,63.88,459.04,0.77
2025-11-09 09:20:00,33.38,62.75,455.52,0.9
2025-11-09 09:30:00,31.94,66.98,448.57,0.87
2025-11-09 09:40:00,31.46,65.99,450.31,0.74
2025-11-09 09:50:00,31.73,65.53,462.47,0.91
2025-11-09 10:00:00,32.1,63.86,456.14,0.94
2025-11-09 10:10:00,30.66,67.67,440.75,0.83
2025-11-09 10:20:00,30.54,65.25,452.28,0.88
2025-11-09 10:30:00,30.64,70.28,470.16,0.71
2025-11-09 10:40:00,30.86,68.43,432.7,1.0
2025-11-09 10:50:00,31.83,67.05,466.48,0.95
2025-11-09 11:00:00,30.49,68.75,472.6,0.79
2025-11-09 11:10:00,29.43,68.51,432.43,0.89
2025-11-09 11:20:00,29.19,69.68,469.9,0.86
2025-11-09 11:30:00,30.87,69.68,438.81,1.01
2025-11-09 11:40:00,28.87,72.34,449.51,0.94
2025-11-09 11:50:00,29.87,74.88,468.12,1.02
2025-11-09 12:00:00,28.78,70.11,465.28,1.03
2025-11-09 12:10:00,28.56,68.15,430.25,0.88
2025-11-09 12:20:00,29.02,69.31,460.63,1.02
2025-11-09 12:30:00,29.69,75.62,444.82,0.98
2025-11-09 12:40:00,29.89,71.29,464.53,0.98
2025-11-09 12:50:00,28.96,68.33,460.27,1.09
2025-11-09 13:00:00,28.86,71.35,458.3,0.95
2025-11-09 13:10:00,29.15,74.99,467.99,0.84
2025-11-09 13:20:00,29.31,73.32,473.44,0.99
2025-11-09 13:30:00,28.0,71.97,459.26,0.95
2025-11-09 13:40:00,27.63,71.53,455.31,1.01
2025-11-09 13:50:00,26.08,72.24,449.27,1.09
2025-11-09 14:00:00,27.84,71.55,461.57,1.2
2025-11-09 14:10:00,28.14,74.18,484.11,1.02
2025-11-09 14:20:00,26.78,76.27,455.8,1.16
2025-11-09 14:30:00,27.16,70.96,449.44,1.07
2025-11-09 14:40:00,27.83,74.07,471.71,1.03
2025-11-09 14:50:00,28.17,73.13,448.25,1.01
2025-11-09 15:00:00,27.33,72.28,442.99,1.12
2025-11-09 15:10:00,27.86,75.06,473.21,0.99
2025-11-09 15:20:00,26.19,73.59,452.61,1.09
2025-11-09 15:30:00,26.41,77.9,450.48,1.06
2025-11-09 15:40:00,27.2,72.43,461.03,1.05
2025-11-09 15:50:00,25.14,77.31,448.49,1.05
2025-11-09 16:00:00,25.83,71.32,468.74,1.11
2025-11-09 16:10:00,25.64,76.29,456.28,1.11
2025-11-09 16:20:00,25.47,79.35,445.31,1.12
2025-11-09 16:30:00,25.45,75.07,450.75,1.12
2025-11-09 16:40:00,26.12,76.78,451.54,1.27
2025-11-09 16:50:00,25.12,70.91,442.72,1.15
2025-11-09 17:00:00,24.87,78.04,464.95,1.08
2025-11-09 17:10:00,25.74,74.79,442.2,1.12
2025-11-09 17:20:00,25.45,75.8,448.24,1.15
2025-11-09 17:30:00,25.93,79.94,438.24,1.1
2025-11-09 17:40:00,25.33,76.11,452.63,1.16
2025-11-09 17:50:00,25.62,80.02,453.98,1.21
2025-11-09 18:00:00,26.24,73.8,442.32,1.06
2025-11-09 18:10:00,25.53,77.3,457.25,1.2
2025-11-09 18:20:00,26.14,75.92,458.89,1.11
2025-11-09 18:30:00,26.15,80.1,447.9,1.14
2025-11-09 18:40:00,25.9,77.43,448.95,1.02
2025-11-09 18:50:00,25.81,73.84,456.59,1.19
2025-11-09 19:00:00,25.8,76.88,454.98,1.07
2025-11-09 19:10:00,24.3,79.2,460.59,1.34
2025-11-09 19:20:00,26.07,76.49,438.45,1.06
2025-11-09 19:30:00,26.56,76.14,438.3,1.06
2025-11-09 19:40:00,26.55,76.1,413.88,1.18
2025-11-09 19:50:00,25.83,72.72,432.14,1.3
2025-11-09 20:00:00,25.76,79.48,430.96,1.19
2025-11-09 20:10:00,25.68,72.8,433.29,1.19
2025-11-09 20:20:00,26.07,73.28,467.78,1.17
2025-11-09 20:30:00,26.5,68.86,428.84,1.33
2025-11-09 20:40:00,26.2,72.58,443.0,1.16
2025-11-09 20:50:00,26.56,72.02,432.42,1.28
2025-11-09 21:00:00,26.4,73.98,426.22,1.16
2025-11-09 21:10:00,25.77,76.13,433.49,1.2
2025-11-09 21:20:00,26.11,72.74,440.04,1.27
2025-11-09 21:30:00,26.68,71.64,431.88,1.34
2025-11-09 21:40:00,28.97,76.9,432.21,1.31
2025-11-09 21:50:00,27.17,71.9,449.99,1.2
2025-11-09 22:00:00,26.26,71.14,436.68,1.37
2025-11-09 22:10:00,27.9,74.82,416.84,1.28
2025-11-09 22:20:00,27.0,70.95,435.7,1.27
2025-11-09 22:30:00,28.6,68.55,422.49,1.12
2025-11-09 22:40:00,29.13,73.26,413.59,1.22
2025-11-09 22:50:00,28.83,73.54,428.6,1.36
2025-11-09 23:00:00,27.41,72.19,419.45,1.33
2025-11-09 23:10:00,28.45,74.22,412.54,1.31
2025-11-09 23:20:00,28.61,73.45,418.46,1.12
2025-11-09 23:30:00,29.05,71.66,427.96,1.2
2025-11-09 23:40:00,27.95,66.7,419.23,1.06
2025-11-09 23:50:00,30.1,71.11,423.5,1.3
2025-11-10 00:00:00,30.48,69.89,442.78,1.21
2025-11-10 00:10:00,30.12,69.49,408.47,1.45
2025-11-10 00:20:00,29.72,69.44,417.6,1.31
2025-11-10 00:30:00,30.83,67.79,429.09,1.27
2025-11-10 00:40:00,29.64,66.64,420.31,1.34
2025-11-10 00:50:00,29.46,70.28,401.4,1.23
2025-11-10 01:00:00,31.64,65.33,408.08,1.38
2025-11-10 01:10:00,31.11,65.85,417.25,1.19
2025-11-10 01:20:00,31.2,66.72,398.96,1.25
2025-11-10 01:30:00,31.16,66.98,404.81,1.26
2025-11-10 01:40:00,31.48,69.77,410.94,1.31
2025-11-10 01:50:00,31.74,63.21,408.93,1.29
2025-11-10 02:00:00,30.92,64.61,419.98,1.32
2025-11-10 02:10:00,32.76,69.49,423.56,1.32
2025-11-10 02:20:00,31.59,67.63,402.05,1.18
2025-11-10 02:30:00,32.51,65.06,390.76,1.35
2025-11-10 02:40:00,31.78,64.81,400.89,1.21
2025-11-10 02:50:00,33.02,61.92,399.41,1.28
2025-11-10 03:00:00,32.94,66.03,432.07,1.29
2025-11-10 03:10:00,32.07,68.03,413.7,1.27
2025-11-10 03:20:00,33.24,65.53,404.73,1.43
2025-11-10 03:30:00,32.35,63.64,398.14,1.21
2025-11-10 03:40:00,32.66,65.91,402.25,1.42
2025-11-10 03:50:00,32.55,61.85,405.94,1.32
2025-11-10 04:00:00,33.39,66.44,398.37,1.34
2025-11-10 04:10:00,33.31,66.41,390.41,1.39
2025-11-10 04:20:00,33.78,66.08,403.04,1.4
2025-11-10 04:30:00,33.89,66.17,416.63,1.43
2025-11-10 04:40:00,32.77,66.71,398.49,1.35
2025-11-10 04:50:00,32.94,62.61,400.55,1.23
2025-11-10 05:00:00,33.75,64.22,386.48,1.26
2025-11-10 05:10:00,33.47,64.32,400.73,1.33
2025-11-10 05:20:00,34.11,63.29,406.12,1.28
2025-11-10 05:30:00,32.96,67.49,417.26,1.28
2025-11-10 05:40:00,32.88,65.48,391.01,1.31
2025-11-10 05:50:00,33.18,68.32,417.59,1.39
2025-11-10 06:00:00,34.72,63.19,392.91,1.36
2025-11-10 06:10:00,34.04,64.42,410.11,1.36
2025-11-10 06:20:00,33.79,63.12,412.44,1.38
2025-11-10 06:30:00,35.19,63.38,381.13,1.4
2025-11-10 06:40:00,33.14,64.44,390.02,1.24
2025-11-10 06:50:00,33.74,62.46,396.11,1.44
2025-11-10 07:00:00,32.93,61.69,390.61,1.48
2025-11-10 07:10:00,33.08,65.87,371.78,1.31
2025-11-10 07:20:00,33.55,63.71,370.16,1.28
2025-11-10 07:30:00,34.4,61.43,386.35,1.11
2025-11-10 07:40:00,32.78,66.28,389.13,1.29
2025-11-10 07:50:00,33.94,63.75,378.45,1.27
2025-11-10 08:00:00,33.33,65.65,394.76,1.36
2025-11-10 08:10:00,32.62,61.44,377.14,1.34
2025-11-10 08:20:00,33.41,64.98,366.56,1.2
2025-11-10 08:30:00,32.72,64.08,390.1,1.27
2025-11-10 08:40:00,32.95,64.06,392.82,1.29
2025-11-10 08:50:00,33.55,65.17,388.35,1.02
2025-11-10 09:00:00,32.08,66.74,397.8,1.26
2025-11-10 09:10:00,32.78,63.86,383.43,1.26
2025-11-10 09:20:00,31.36,70.12,389.77,1.2
2025-11-10 09:30:00,32.46,65.4,382.93,1.39
2025-11-10 09:40:00,31.2,66.73,377.83,1.29
2025-11-10 09:50:00,31.52,69.52,383.12,1.19
2025-11-10 10:00:00,31.99,61.87,394.81,1.17
2025-11-10 10:10:00,31.35,67.79,382.69,1.26
2025-11-10 10:20:00,31.01,68.54,374.68,1.15
2025-11-10 10:30:00,31.51,69.08,390.58,1.16
2025-11-10 10:40:00,30.89,69.54,372.68,1.23
2025-11-10 10:50:00,31.44,67.99,388.5,1.27
2025-11-10 11:00:00,30.53,64.99,381.62,1.03
2025-11-10 11:10:00,30.19,68.15,389.22,1.31
2025-11-10 11:20:00,29.98,68.06,380.68,1.31
2025-11-10 11:30:00,30.27,69.32,379.38,1.29
2025-11-10 11:40:00,30.38,73.36,378.08,1.25
2025-11-10 11:50:00,29.96,66.85,382.4,1.1
2025-11-10 12:00:00,31.07,69.85,376.76,1.21
2025-11-10 12:10:00,28.28,69.71,363.59,1.27
2025-11-10 12:20:00,29.63,74.0,392.15,1.07
2025-11-10 12:30:00,28.0,67.64,371.54,1.16
2025-11-10 12:40:00,29.68,71.79,368.2,0.93
2025-11-10 12:50:00,29.48,68.0,402.18,1.24
2025-11-10 13:00:00,27.72,69.15,384.89,1.11
2025-11-10 13:10:00,28.64,67.37,538.32,1.14
2025-11-10 13:20:00,28.26,73.76,379.77,1.24
2025-11-10 13:30:00,29.02,71.59,375.41,1.3
2025-11-10 13:40:00,28.43,71.81,370.0,1.19
2025-11-10 13:50:00,27.94,74.21,374.02,1.14
2025-11-10 14:00:00,27.03,76.55,382.34,1.18
2025-11-10 14:10:00,27.53,69.52,402.08,1.07
2025-11-10 14:20:00,27.27,73.23,382.88,1.32
2025-11-10 14:30:00,27.36,74.44,364.56,1.22
2025-11-10 14:40:00,26.09,76.87,371.91,1.07
2025-11-10 14:50:00,27.08,74.91,382.81,1.01
2025-11-10 15:00:00,28.21,73.17,392.62,1.31
2025-11-10 15:10:00,27.32,74.89,378.04,1.12
2025-11-10 15:20:00,27.12,75.47,371.48,1.22
2025-11-10 15:30:00,26.77,72.63,399.07,1.15
2025-11-10 15:40:00,27.1,75.23,383.91,0.94
2025-11-10 15:50:00,25.46,74.04,386.59,1.14
2025-11-10 16:00:00,25.84,72.45,380.13,1.06
2025-11-10 16:10:00,27.38,74.89,389.99,1.05
2025-11-10 16:20:00,27.12,77.62,388.11,1.08
2025-11-10 16:30:00,25.52,74.34,378.9,1.03
2025-11-10 16:40:00,25.36,73.1,386.43,1.03
2025-11-10 16:50:00,25.85,72.91,384.87,0.96
2025-11-10 17:00:00,26.14,73.07,404.52,1.05
2025-11-10 17:10:00,25.65,73.94,372.81,1.02
2025-11-10 17:20:00,26.27,78.04,377.88,1.11
2025-11-10 17:30:00,25.24,76.8,391.89,1.01
2025-11-10 17:40:00,25.43,79.2,385.36,1.04
2025-11-10 17:50:00,26.24,74.32,391.49,1.05
2025-11-10 18:00:00,26.86,74.29,399.41,1.02
2025-11-10 18:10:00,25.98,75.28,397.23,1.0
2025-11-10 18:20:00,25.47,74.64,373.5,1.06
2025-11-10 18:30:00,25.52,73.56,397.45,1.17
2025-11-10 18:40:00,24.99,76.28,392.83,0.97
2025-11-10 18:50:00,26.96,76.9,395.33,1.07
2025-11-10 19:00:00,25.85,78.72,398.89,0.96
2025-11-10 19:10:00,25.14,75.37,388.77,0.98
2025-11-10 19:20:00,26.23,72.07,382.52,0.99
2025-11-10 19:30:00,26.0,76.91,383.75,1.09
2025-11-10 19:40:00,25.8,73.48,387.49,0.98
2025-11-10 19:50:00,26.26,73.37,402.07,1.1
2025-11-10 20:00:00,26.54,75.26,409.41,0.98
2025-11-10 20:10:00,27.19,74.31,400.08,0.87
2025-11-10 20:20:00,26.65,76.51,393.65,1.15
2025-11-10 20:30:00,26.27,76.36,389.0,0.95
2025-11-10 20:40:00,26.16,74.81,391.36,0.95
2025-11-10 20:50:00,26.57,71.21,412.63,0.95
2025-11-10 21:00:00,26.43,74.2,411.21,0.89
2025-11-10 21:10:00,26.54,72.36,414.91,0.8
2025-11-10 21:20:00,26.48,76.2,404.71,1.05
2025-11-10 21:30:00,26.92,71.4,412.47,0.93
2025-11-10 21:40:00,28.34,74.86,398.1,0.91
2025-11-10 21:50:00,28.02,72.48,395.48,1.08
2025-11-10 22:00:00,27.49,73.19,419.78,0.86
2025-11-10 22:10:00,27.11,74.43,405.0,0.81
2025-11-10 22:20:00,29.04,69.44,402.36,0.76
2025-11-10 22:30:00,29.07,74.61,412.5,0.75
2025-11-10 22:40:00,28.62,71.11,407.99,0.89
2025-11-10 22:50:00,27.93,72.74,405.25,0.88
2025-11-10 23:00:00,28.75,70.39,389.83,0.74
2025-11-10 23:10:00,28.48,71.29,408.25,0.74
2025-11-10 23:20:00,30.11,72.96,413.78,0.8
2025-11-10 23:30:00,28.52,71.97,429.51,0.79
2025-11-10 23:40:00,30.05,65.57,423.16,0.83
2025-11-10 23:50:00,29.37,69.53,431.9,0.72
2025-11-11 00:00:00,29.03,69.9,404.98,0.79
2025-11-11 00:10:00,28.8,69.14,398.2,0.79
2025-11-11 00:20:00,30.35,68.97,422.56,0.83
2025-11-11 00:30:00,30.18,69.67,394.09,0.8
2025-11-11 00:40:00,30.31,68.91,432.34,0.86
2025-11-11 00:50:00,31.11,67.42,429.83,0.83
2025-11-11 01:00:00,30.57,64.79,449.94,0.79
2025-11-11 01:10:00,30.58,72.72,423.3,0.83
2025-11-11 01:20:00,31.48,67.59,417.31,0.87
2025-11-11 01:30:00,31.91,62.95,434.83,0.82
2025-11-11 01:40:00,30.79,64.69,436.68,0.9
2025-11-11 01:50:00,31.02,68.53,435.53,0.87
2025-11-11 02:00:00,31.49,70.2,428.79,0.73
2025-11-11 02:10:00,31.04,66.24,418.62,0.74
2025-11-11 02:20:00,31.09,66.27,423.12,0.94
2025-11-11 02:30:00,32.23,66.12,451.36,0.9
2025-11-11 02:40:00,32.11,66.61,444.58,0.82
2025-11-11 02:50:00,33.37,68.77,434.54,0.89
2025-11-11 03:00:00,32.52,65.0,439.53,0.96
2025-11-11 03:10:00,33.15,64.93,443.24,1.01
2025-11-11 03:20:00,32.74,65.15,429.0,0.87
2025-11-11 03:30:00,33.43,63.14,425.68,0.97
2025-11-11 03:40:00,33.05,63.28,444.94,0.98
2025-11-11 03:50:00,32.54,64.81,450.82,0.93
2025-11-11 04:00:00,33.69,64.72,428.35,1.02
2025-11-11 04:10:00,33.73,69.92,432.04,0.97
2025-11-11 04:20:00,33.64,67.31,436.55,0.92
2025-11-11 04:30:00,33.41,66.22,453.65,0.97
2025-11-11 04:40:00,34.38,61.72,432.84,0.86
2025-11-11 04:50:00,33.63,66.05,438.97,1.0
2025-11-11 05:00:00,34.85,63.06,429.44,0.87
2025-11-11 05:10:00,33.44,63.96,453.04,1.03
2025-11-11 05:20:00,33.24,63.92,438.59,1.04
2025-11-11 05:30:00,34.17,66.28,434.06,1.07
2025-11-11 05:40:00,33.32,63.45,442.96,1.0
2025-11-11 05:50:00,33.39,65.45,439.55,0.86
2025-11-11 06:00:00,34.24,66.07,453.47,1.03
2025-11-11 06:10:00,34.31,62.09,446.94,1.05
2025-11-11 06:20:00,33.55,64.15,431.07,1.03
2025-11-11 06:30:00,34.46,64.52,455.0,1.08
2025-11-11 06:40:00,33.58,66.0,444.17,1.01
2025-11-11 06:50:00,33.4,67.84,428.09,0.99
2025-11-11 07:00:00,33.83,61.78,451.52,1.07
2025-11-11 07:10:00,34.64,65.07,464.71,1.22
2025-11-11 07:20:00,33.28,68.58,457.28,0.99
2025-11-11 07:30:00,33.64,68.47,451.5,0.96
2025-11-11 07:40:00,33.1,66.69,452.5,1.17
2025-11-11 07:50:00,32.2,63.64,441.3,1.07
2025-11-11 08:00:00,32.81,65.33,450.86,1.17
2025-11-11 08:10:00,33.13,64.5,462.66,1.17
2025-11-11 08:20:00,34.12,67.05,460.9,1.26
2025-11-11 08:30:00,32.49,63.04,433.11,1.14
2025-11-11 08:40:00,33.86,68.96,450.06,1.09
2025-11-11 08:50:00,33.84,64.25,458.61,1.06
2025-11-11 09:00:00,33.16,67.9,453.13,1.1
2025-11-11 09:10:00,32.42,67.67,461.81,1.21
2025-11-11 09:20:00,32.88,62.97,459.16,1.14
2025-11-11 09:30:00,33.32,68.09,470.36,1.0
2025-11-11 09:40:00,33.86,66.57,443.53,1.2
2025-11-11 09:50:00,32.47,65.69,465.16,1.11
2025-11-11 10:00:00,31.7,68.32,439.72,1.2
2025-11-11 10:10:00,32.08,63.76,458.47,1.11
2025-11-11 10:20:00,31.99,68.53,460.59,1.17
2025-11-11 10:30:00,31.77,71.85,464.96,1.07
2025-11-11 10:40:00,30.81,68.49,477.98,1.14
2025-11-11 10:50:00,30.93,64.85,468.05,1.02
2025-11-11 11:00:00,31.18,66.84,471.84,1.13
2025-11-11 11:10:00,30.01,69.61,449.95,1.13
2025-11-11 11:20:00,29.62,68.36,461.78,1.24
2025-11-11 11:30:00,30.04,72.31,444.77,1.25
2025-11-11 11:40:00,30.08,67.41,435.59,1.15
2025-11-11 11:50:00,29.78,70.62,458.05,1.16
2025-11-11 12:00:00,31.09,64.98,451.93,1.19
2025-11-11 12:10:00,29.58,67.19,450.84,1.27
2025-11-11 12:20:00,30.28,69.3,447.03,1.27
2025-11-11 12:30:00,29.77,67.01,464.18,1.1
2025-11-11 12:40:00,29.52,67.14,475.2,1.24
2025-11-11 12:50:00,28.76,71.72,456.22,1.17
2025-11-11 13:00:00,29.54,72.16,468.41,1.14
2025-11-11 13:10:00,28.7,71.07,469.59,1.24
2025-11-11 13:20:00,27.75,74.81,450.76,1.27
2025-11-11 13:30:00,28.68,70.77,453.95,1.19
2025-11-11 13:40:00,30.34,76.27,468.07,1.17
2025-11-11 13:50:00,28.55,72.42,458.39,1.3
2025-11-11 14:00:00,28.19,77.21,454.91,1.3
2025-11-11 14:10:00,27.92,72.91,447.1,1.1
2025-11-11 14:20:00,27.0,74.61,453.66,1.39
2025-11-11 14:30:00,27.03,76.72,459.39,1.28
2025-11-11 14:40:00,27.55,71.65,439.06,1.29
2025-11-11 14:50:00,28.08,75.25,468.2,1.23
2025-11-11 15:00:00,26.76,70.75,448.06,1.2
2025-11-11 15:10:00,26.89,73.99,458.16,1.23
2025-11-11 15:20:00,26.91,75.2,459.48,1.23
2025-11-11 15:30:00,26.71,79.54,456.24,1.18
2025-11-11 15:40:00,27.85,74.32,460.23,1.43
2025-11-11 15:50:00,26.07,73.33,461.3,1.27
2025-11-11 16:00:00,25.76,75.35,454.67,1.41
2025-11-11 16:10:00,26.64,73.68,468.06,1.34
2025-11-11 16:20:00,25.71,75.58,450.1,1.24
2025-11-11 16:30:00,27.57,73.19,483.88,1.23
2025-11-11 16:40:00,26.93,75.95,448.16,1.24
2025-11-11 16:50:00,25.59,76.4,462.56,1.23
2025-11-11 17:00:00,27.23,78.01,460.54,1.37
2025-11-11 17:10:00,26.46,72.71,447.16,1.33
2025-11-11 17:20:00,26.16,77.09,459.66,1.27
2025-11-11 17:30:00,25.95,72.37,424.02,1.25
2025-11-11 17:40:00,25.92,74.08,440.22,1.27
2025-11-11 17:50:00,26.37,71.93,456.14,1.28
2025-11-11 18:00:00,25.24,75.66,448.29,1.29
2025-11-11 18:10:00,26.11,75.07,468.06,1.32
2025-11-11 18:20:00,25.81,80.05,448.2,1.28
2025-11-11 18:30:00,26.46,76.01,441.23,1.37
2025-11-11 18:40:00,25.94,77.29,455.4,1.39
2025-11-11 18:50:00,26.15,74.8,452.92,1.2
2025-11-11 19:00:00,26.61,75.38,443.3,1.32
2025-11-11 19:10:00,27.05,77.97,420.52,1.34
2025-11-11 19:20:00,27.27,75.19,447.04,1.31
2025-11-11 19:30:00,26.87,74.07,446.02,1.13
2025-11-11 19:40:00,27.1,74.32,433.42,1.32
